,ID,RA,DEC,z,z_Err,flag,source,comments,totobs,totexp
1544,b'020277310',36.352529,-4.391639,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1545,b'020277379',36.566655,-4.389748,0.986,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1546,b'020277424',36.550534,-4.392005,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1547,b'020277501',36.914247,-4.389689,0.344,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1548,b'020277526',36.287111,-4.3892,0.769,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
1549,b'020277536',36.974396,-4.388918,3.626,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
1550,b'020277558',37.041681,-4.38827,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1551,b'020277563',36.857894,-4.389313,0.888,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1552,b'020277567',36.586391,-4.388995,0.365,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1553,b'020277807',36.337429,-4.38923,0.602,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1554,b'020277977',36.523079,-4.389304,0.42,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1555,b'020278210',36.916668,-4.388176,1.757,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
1556,b'020278320',36.418697,-4.3889,0.459,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1557,b'020278680',36.906075,-4.386582,1.229,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1558,b'020278804',36.51096,-4.387725,0.795,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1559,b'020278935',37.021245,-4.385922,0.966,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1560,b'020279037',36.943322,-4.385929,0.536,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1561,b'020279122',36.861112,-4.386053,0.809,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1562,b'020279240',36.557766,-4.384942,0.827,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1563,b'020279544',36.940825,-4.384405,1.069,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1564,b'020279699',36.599543,-4.384749,0.917,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1565,b'020279805',36.524897,-4.385037,0.368,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1566,b'020279959',36.455136,-4.384557,0.367,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1567,b'020280000',36.56163,-4.384837,0.237,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1568,b'020280058',36.490967,-4.384284,0.366,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1569,b'020280107',36.469445,-4.384939,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1570,b'020280126',36.576109,-4.383239,0.431,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1571,b'020280298',36.883432,-4.383011,0.851,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1572,b'020280357',36.36017,-4.383915,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1573,b'020280888',37.066073,-4.381224,0.876,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1574,b'020280950',36.434403,-4.381418,0.635,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1575,b'020280954',36.304834,-4.381646,0.603,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1576,b'020280966',36.912201,-4.381204,0.346,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1577,b'020280994',36.530251,-4.381443,0.79,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1578,b'020280995',36.541698,-4.381415,0.435,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1579,b'020281001',36.538417,-4.381138,0.438,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1580,b'020281023',36.517933,-4.381227,0.923,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1581,b'020281027',36.453637,-4.382363,0.584,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1582,b'020281203',36.931009,-4.381017,0.9,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1583,b'020281329',36.388969,-4.380477,1.405,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1584,b'020281548',36.294917,-4.381072,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1585,b'020281772',36.534922,-4.379633,0.2,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1586,b'020281929',37.044131,-4.378643,0.874,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1587,b'020282374',36.448944,-4.379099,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1588,b'020282560',36.542087,-4.379504,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1589,b'020282641',36.391211,-4.376883,4.259,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1590,b'020282653',36.460877,-4.377752,0.528,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1591,b'020283029',36.544526,-4.378095,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1592,b'020283044',36.916541,-4.377341,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1593,b'020283112',36.310394,-4.376595,0.918,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1594,b'020283771',36.591815,-4.375195,0.919,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1595,b'020283996',36.914281,-4.374703,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1596,b'020284113',36.416127,-4.37468,0.802,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1597,b'020284129',36.628131,-4.374435,0.605,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1598,b'020284208',36.993139,-4.373977,0.436,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1599,b'020284366',36.528012,-4.37368,0.432,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1600,b'020284406',36.485643,-4.373883,0.921,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1601,b'020284511',36.939678,-4.373115,0.641,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1602,b'020284620',36.495432,-4.373755,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1603,b'020284923',36.484896,-4.374351,0.651,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1604,b'020284954',36.520011,-4.37257,0.953,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1605,b'020285033',36.580716,-4.372252,0.741,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1606,b'020285114',36.507183,-4.378736,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1607,b'020285863',36.56282,-4.370324,0.494,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1608,b'020285942',36.522744,-4.370832,1.013,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1609,b'020286269',36.5241,-4.370452,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1610,b'020286362',36.564628,-4.371951,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1611,b'020286399',36.38016,-4.369406,0.962,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1612,b'020286738',36.612073,-4.369588,1.124,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1613,b'020286804',36.590187,-4.368933,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1614,b'020286836',36.592372,-4.372673,2.006,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
1615,b'020287274',36.543684,-4.367823,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1616,b'020287483',36.585817,-4.366853,0.637,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1617,b'020288533',36.567923,-4.365076,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1618,b'020288538',36.478677,-4.364053,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1619,b'020289398',36.596587,-4.362752,1.012,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1620,b'020289542',36.418313,-4.367866,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1621,b'020290478',37.033365,-4.359615,1.011,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1622,b'020290618',37.035482,-4.359903,1.152,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1623,b'020290999',36.969878,-4.359065,0.866,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1624,b'020291170',36.856044,-4.358131,0.843,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1625,b'020291309',36.630125,-4.358021,1.993,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
1626,b'020291358',36.551723,-4.357783,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1627,b'020291489',36.429075,-4.358143,0.622,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1628,b'020291845',36.440012,-4.358719,0.345,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1629,b'020292287',36.577037,-4.356149,0.519,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1630,b'020292378',36.991178,-4.355668,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1631,b'020292467',36.405912,-4.355945,1.458,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1632,b'020292536',36.5775,-4.355728,0.517,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1633,b'020292869',36.319971,-4.355354,0.664,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1634,b'020292912',36.616794,-4.354858,1.38,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1635,b'020292948',36.4855,-4.355575,0.289,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1636,b'020293236',36.465325,-4.354043,0.997,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1637,b'020293446',36.467021,-4.353922,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1638,b'020293512',36.441182,-4.353679,1.012,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1639,b'020293566',36.852153,-4.35236,0.635,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1640,b'020293808',36.852996,-4.351871,0.634,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1641,b'020293913',36.549032,-4.354068,0.337,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1642,b'020294019',36.602442,-4.351701,0.432,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1643,b'020294081',37.002176,-4.352092,0.305,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1644,b'020294091',37.037789,-4.35144,1.263,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1645,b'020294247',36.337928,-4.351157,1.214,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1646,b'020294314',36.584994,-4.351279,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1647,b'020294459',36.519958,-4.353412,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1648,b'020294573',36.496997,-4.350479,0.636,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1649,b'020294680',36.914281,-4.349939,0.727,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1650,b'020294724',36.877048,-4.351302,0.316,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1651,b'020295134',36.437061,-4.34941,0.649,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1652,b'020295196',36.358646,-4.349667,0.244,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1653,b'020295397',36.544133,-4.350247,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1654,b'020295872',36.459059,-4.348308,0.653,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1655,b'020295952',36.538826,-4.347849,0.554,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1656,b'020296015',36.340654,-4.347559,0.701,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1657,b'020296117',37.02115,-4.347687,0.295,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1658,b'020296126',36.563437,-4.347128,0.602,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1659,b'020296132',36.447068,-4.347414,0.765,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1660,b'020296340',36.471425,-4.347302,0.587,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1661,b'020296494',36.52659,-4.347171,1.541,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1662,b'020296831',36.569938,-4.345866,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1663,b'020296880',37.041999,-4.345381,0.868,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1664,b'020297135',36.852578,-4.3449,0.348,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1665,b'020297496',36.610134,-4.344286,0.686,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1666,b'020297542',36.437951,-4.344459,0.998,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1667,b'020297648',36.62117,-4.344079,1.662,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1668,b'020297869',37.025067,-4.3436,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1669,b'020298168',36.630825,-4.343342,0.689,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1670,b'020298267',36.883515,-4.342841,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1671,b'020298666',36.576345,-4.342416,3.281,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1672,b'020298782',36.864828,-4.341176,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1673,b'020298927',36.605492,-4.342573,1.053,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1674,b'020299208',36.55645,-4.339964,0.265,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1675,b'020299230',36.488202,-4.340589,1.189,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1676,b'020299295',36.400175,-4.339775,1.042,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1677,b'020299370',36.908256,-4.339935,0.852,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1678,b'020299378',36.985304,-4.340049,1.056,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1679,b'020299480',36.893934,-4.338809,1.018,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1680,b'020299488',36.553789,-4.339446,1.139,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1681,b'020299543',36.89889,-4.339706,0.886,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1682,b'020299547',36.298198,-4.340094,0.529,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1683,b'020299629',36.894822,-4.339047,0.875,-9.999,b'23',b'VVDS_DEEP',b'-',-9,-9
1684,b'020299708',36.550316,-4.33913,1.178,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1685,b'020299755',36.512171,-4.339416,0.832,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1686,b'020299828',36.463777,-4.338977,0.469,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1687,b'020300215',36.599721,-4.341106,0.294,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1688,b'020300403',36.329653,-4.337693,0.706,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1689,b'020300492',36.885376,-4.337585,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1690,b'020300622',36.941573,-4.33656,1.025,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1691,b'020300891',37.022846,-4.336245,1.509,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1692,b'020301156',36.574119,-4.335727,1.05,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1693,b'020301157',36.904527,-4.335322,0.735,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1694,b'020301166',36.390906,-4.336014,1.053,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1695,b'020301202',36.331696,-4.33569,0.608,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1696,b'020301273',36.527978,-4.33492,0.793,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1697,b'020301335',36.595572,-4.335314,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1698,b'020301358',36.993225,-4.334672,0.594,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1699,b'020301395',36.551197,-4.33581,1.295,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1700,b'020301412',36.943307,-4.336538,0.346,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1701,b'020301487',36.627982,-4.334999,0.881,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1702,b'020301512',36.500379,-4.33524,0.422,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1703,b'020301716',36.488573,-4.337916,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1704,b'020301830',36.960039,-4.334155,0.866,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
1705,b'020302001',36.959321,-4.334017,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1706,b'020302142',36.877421,-4.333132,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1707,b'020302660',36.627548,-4.331779,0.33,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1708,b'020302705',36.873128,-4.332139,0.348,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1709,b'020302722',36.593882,-4.331663,0.716,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1710,b'020302723',36.563893,-4.332076,1.048,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1711,b'020302735',36.939458,-4.331723,1.141,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1712,b'020302785',36.60262,-4.333929,2.236,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
1713,b'020302913',36.931828,-4.331154,0.511,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1714,b'020303150',36.507409,-4.331982,0.743,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1715,b'020303214',36.493182,-4.331573,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1716,b'020303224',36.629583,-4.330757,0.784,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1717,b'020303227',36.530393,-4.330941,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1718,b'020303730',36.983326,-4.331097,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1719,b'020303947',36.373115,-4.329563,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1720,b'020304351',36.910056,-4.328313,0.939,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1721,b'020304491',36.274796,-4.328546,0.744,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1722,b'020304693',36.317983,-4.327924,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1723,b'020304865',36.610782,-4.327067,1.425,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1724,b'020304973',36.49366,-4.32733,0.635,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1725,b'020305867',36.384291,-4.325775,1.425,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1726,b'020306059',36.271843,-4.325617,0.837,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1727,b'020306539',36.622291,-4.323737,0.724,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1728,b'020306680',37.035159,-4.322813,0.862,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1729,b'020306703',36.441535,-4.322813,0.558,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1730,b'020306711',36.542,-4.323084,0.411,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1731,b'020306717',36.517689,-4.323246,0.614,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1732,b'020306784',36.379876,-4.323959,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1733,b'020306842',36.598656,-4.322629,0.842,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1734,b'020307268',36.27673,-4.325134,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1735,b'020307292',36.61578,-4.321824,0.636,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1736,b'020307499',37.057395,-4.321198,1.122,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1737,b'020307748',36.938516,-4.321544,0.555,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1738,b'020307970',36.616856,-4.322552,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1739,b'020308562',36.499188,-4.319348,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1740,b'020308582',37.032918,-4.319371,0.723,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1741,b'020308740',36.461476,-4.319269,0.861,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1742,b'020308947',36.438794,-4.318792,0.767,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1743,b'020309041',36.560952,-4.31812,0.586,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1744,b'020309304',36.389007,-4.317595,1.4,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1745,b'020309436',36.547837,-4.317107,0.979,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1746,b'020310210',36.30289,-4.316047,0.553,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1747,b'020310256',36.597511,-4.315315,0.689,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1748,b'020310263',37.002549,-4.315035,1.06,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1749,b'020310301',36.523211,-4.31567,0.841,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1750,b'020310309',36.890372,-4.314921,1.466,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1751,b'020310435',36.458393,-4.31463,0.705,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1752,b'020310471',36.425995,-4.314082,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1753,b'020310632',36.514989,-4.314904,0.783,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1754,b'020310910',36.579347,-4.31392,0.583,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1755,b'020311594',36.877027,-4.312751,0.314,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1756,b'020311761',37.030312,-4.312265,1.122,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1757,b'020312159',36.557106,-4.312911,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1758,b'020312187',36.921199,-4.31129,1.147,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1759,b'020312365',36.468834,-4.311488,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1760,b'020312809',36.542465,-4.309809,1.177,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1761,b'020313008',36.867426,-4.310347,0.334,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1762,b'020313064',36.974945,-4.310638,0.275,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1763,b'020313270',36.618061,-4.308756,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1764,b'020313357',36.300902,-4.308706,0.84,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1765,b'020313795',36.440712,-4.30755,0.704,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1766,b'020313859',36.555022,-4.307477,0.681,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1767,b'020313959',36.597872,-4.309757,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1768,b'020314919',36.990245,-4.304639,0.883,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1769,b'020314937',36.885948,-4.305425,0.335,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1770,b'020315111',36.85283,-4.304759,0.687,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1771,b'020315214',36.34795,-4.305602,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1772,b'020315529',36.873096,-4.303122,0.329,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1773,b'020316436',37.027976,-4.30281,1.337,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1774,b'020316736',36.373912,-4.302088,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1775,b'020317201',36.907787,-4.300955,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1776,b'020317471',36.894763,-4.299807,0.296,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1777,b'020317714',37.070637,-4.299076,0.609,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1778,b'020318642',36.342626,-4.297278,0.557,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1779,b'020318888',36.993527,-4.296052,1.121,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1780,b'020319047',36.477272,-4.298733,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1781,b'020319093',37.037038,-4.296184,0.88,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1782,b'020319129',36.864497,-4.296506,0.149,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1783,b'020319140',36.50661,-4.296702,1.054,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1784,b'020319237',36.874635,-4.296358,0.717,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1785,b'020319846',36.996017,-4.294699,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1786,b'020320088',37.04424,-4.293882,1.182,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1787,b'020320131',36.289503,-4.297685,0.663,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1788,b'020320315',36.452912,-4.294044,0.622,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1789,b'020320318',36.875032,-4.293243,0.967,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1790,b'020320836',36.976702,-4.292898,0.852,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1791,b'020321613',36.967524,-4.295631,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1792,b'020321637',36.843994,-4.290763,0.345,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1793,b'020321706',36.279153,-4.290743,0.46,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1794,b'020321881',36.446677,-4.290403,1.167,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1795,b'020322781',36.544133,-4.288103,0.933,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1796,b'020322905',36.490695,-4.288853,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
